회사코드	회사명	고객분류	회사유형	사업자등록번호	설립일	대표자명	본사 주소	시/구	공장 주소	대표전화	업종명	주요제품	웹사이트	참고사항	SAP코드여부	SAP거래처코드	사업	사업부	지점/팀	팀명	사원번호	영업 사원	유통형태코드	유통형태	거래처 담당자	담당자 연락처	코드생성일	거래시작일	결제조건
C0000611	(주) 수지미트	기존		2468103413		강홍철	인천광역시 계양구 도두리로6번길 14 6층 602-9호(작전동)	인천광역시 계양구		1091465620					매출	1117967	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7010	축육(실수요)	강홍철	1091465620	2025-05-21	2025-06-09	15일단위 마감, 30일이내, 현금결제(영업)
C0000612	(주) 정솔푸드	기존		1978702813		이산	서울특별시 성동구 마장로 191 1층 102호 (홍익동)	서울특별시 성동구		1082533530					매출	1117970	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7030	축육(도매)	이산	1082533530	2025-05-21	2025-05-28	10일단위 마감, 10일이내, 현금결제(영업)
C0000613	프로육가공	기존		3119504746		김성열	대전광역시 유성구 신성남로 57 1층(신성동)	대전광역시 유성구		1056611299					매출	1117982	1033	축산유통사업부	347	중부지점	240529	박 정우	J7020	축육(가공장)	김성열	1056611299	2025-05-22	2025-05-22	말일 마감, 15일이내, 현금결제(영업)
C0000614	삼원축산물	기존		1659400626		서중원	충청북도 청주시 청원구 북이면 장재1길 11-1	충청북도 청주시		1022128182					매출	1118106	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	서중원	1022128182	2025-05-29	2025-06-05	말일 마감, 15일이내, 현금결제(영업)
C0000615	탑앤탑미트 (주)	기존		3058615057		김준형	대전광역시 대덕구 대전로1158번길 17 (오정동) (오정동)	대전광역시 대덕구		010-2395-2597					매입매출	1118213	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	장기연	010-2395-2597	2025-06-04	2025-06-05	말일 마감, 15일이내, 현금결제(영업)
C0000616	은복프라임미트(주)	기존		4098168434		남명철	광주광역시 북구 하서로672번길 55 (용전동)	광주광역시 북구		1036235267					매출	1118296	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7010	축육(실수요)	이은복	1036235267	2025-06-12	2025-06-12	10일단위 마감, 10일이내, 현금결제(영업)
C0000617	윤미트	기존		6159364676		조윤준	충청북도 청주시 청원구 오창읍 두릉유리로 103-52	충청북도 청주시		1048426649					매출	1118315	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	조윤준	1048426649	2025-06-13	2025-06-25	말일 마감, 15일이내, 현금결제(영업)
C0000618	디웰에프에스	기존		4738801791		임정환	경기도 광주시 매자리길27번길 65-4 (매산동)	경기도 광주시		1094177195			https://dwellfs.com/		매출	1118362	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	유진우	1094177195	2025-06-17	2025-06-17	15일 마감, 익월 말일, 현금결제(영업)
C0000619	(주) 청푸드청주지점	기존		8688502662		박중규	충청북도 청주시 청원구 사천로18번길 11 17호(사천동)	충청북도 청주시		1028041423					매출	1118381	1033	축산유통사업부	347	중부지점	240529	박 정우	J7030	축육(도매)	김정철	1028041423	2025-06-17	2025-06-30	말일 마감, 15일이내, 현금결제(영업)
C0000620	(주)토자연	기존		1268547264		노태기	경기도 광주시 초월읍 설월길36번길 9	경기도 광주시		031-763-9312					매입매출	1118382	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	임수현	1062527470	2025-06-17	2025-06-18	15일단위 마감, 30일이내, 현금결제(영업)
C0000621	(주) 썬미트	기존		6618801705		문찬욱	인천광역시 서구 백범로630번길 41 (가좌동)	인천광역시 서구		1090347079					매출	1118405	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7010	축육(실수요)	문찬욱	1090347079	2025-06-18	2025-06-18	15일단위 마감, 30일이내, 현금결제(영업)
C0000622	(주) 에이치에프엔씨	기존		3718603510		최향남	경기도 고양시 일산서구 덕이로 187 지하1층(덕이동)	경기도 고양시		1022771727					매출	1118525	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	최향남	1022771727	2025-06-25	2025-06-25	15일단위 마감, 30일이내, 현금결제(영업)
C0000623	(주)상신종합식품	기존		3128600343		윤희선	충청남도 천안시 서북구 성환읍 와룡길 94 상신종합식품 1공장	충청남도 천안시		415855850					매입매출	1118588	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	김정명	1028210518	2025-06-27	2025-06-30	15일단위 마감, 30일이내, 현금결제(영업)
C0000624	(주) 더올에프앤비(THE ALL F&B)	기존		4748701725		박지만	경기도 구리시 동구릉로460번길 42-56 더올에프앤비 (사노동)	경기도 구리시		1021378853					매출	1118589	1033	축산유통사업부	381	가공장영업팀	240260	서 대한	J7020	축육(가공장)	구모세	1021378853	2025-06-30	2025-07-01	15일단위 마감, 30일이내, 현금결제(영업)
C0000625	(주) 미트리	기존		8248703286		이상혁	경기도 광명시 도고내로43번길 10 1층(가학동)	경기도 광명시		010-2463-3418					매출	1118625	1033	축산유통사업부	381	가공장영업팀	240260	서 대한	J7020	축육(가공장)	이상혁	010-2463-3418	2025-07-01	2025-07-10	10일단위 마감, 10일이내, 현금결제(영업)
C0000626	에이스미트(광주)	기존		3028800151		정영주	광주광역시 광산구 무진대로 326-12 (우산동)	광주광역시 광산구		1094797267					매출	1118727	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	정영주	1094797267	2025-07-09	2025-07-10	말일 마감, 10일이내, 현금결제(영업)
C0000627	부모산가든	기존		3011185062		김태곤	충청북도 청주시 흥덕구 2순환로1167번길 25 (복대동)	충청북도 청주시		1054345523					매출	1118794	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7010	축육(실수요)	김태곤	1054345523	2025-07-15		말일 마감, 15일이내, 현금결제(영업)
C0000628	(주) 미전푸드텍	기존		4758701451		임태우	경기도 안산시 상록구 버대길 170 (양상동)	경기도 안산시		010-3178-0481					매출	1118805	1033	축산유통사업부	381	가공장영업팀	240260	서 대한	J7020	축육(가공장)	임태우	010-3178-0481	2025-07-15	2025-07-18	10일단위 마감, 10일이내, 현금결제(영업)
C0000629	명성푸드 (주)	기존		2098165176		김인태	서울특별시 동대문구 망우로 지하56-1 (휘경동)	서울특별시 동대문구		1027383762					매출	1118816	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	이민욱	1027383762	2025-07-16	2025-07-17	15일단위 마감, 30일이내, 현금결제(영업)
C0000630	(주) 미트매치대부	기존		3378103612		천용헌	서울특별시 강남구 테헤란로34길 22 지하2층 (역삼동)	서울특별시 강남구		1044746689					매입매출	1118827	1033	축산유통사업부	381	가공장영업팀	250010	선 효지	J7010	축육(실수요)	정국희	1044746689	2025-07-16	2025-08-19	선입금(영업)
C0000631	(주) 포네이처스	기존	법인	5638802642	2022-05-09	이광석	서울특별시 송파구 충민로 66 8층 8093호(문정동, 가든파이브라이프	서울특별시 송파구	전라북도 익산시 왕궁면 동촌리 749-1번지 2층	010-3591-9194	육류 기타 가공 및 저장처리업 (가금류 제외)	축산물육가공 제조 및 판매			매출	1118904	1033	축산유통사업부	381	가공장영업팀	250016	윤 영상	J7010	축육(실수요)	이광석	010-3591-9194	2025-07-23		15일단위 마감, 30일이내, 현금결제(영업)
C0000632	(주) 케이알푸드	기존		2158787177		양준경	경기도 성남시 수정구 성남대로1375번길 15 (복정동)	경기도 성남시		1097978898					매입매출	1118912	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	양준경	1097978898	2025-07-23	2025-08-01	15일단위 마감, 30일이내, 현금결제(영업)
C0000633	(주) 케이티에이치아시아	기존		2158750215		김태희	서울특별시 강남구 영동대로 511 (삼성동)	서울특별시 강남구		1071675566					매입매출	1118913	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7010	축육(실수요)	김태희	1071675566	2025-07-23		15일단위 마감, 30일이내, 현금결제(영업)
C0000634	(주) 쏘울미트	기존		8678602443		김모세	서울특별시 동대문구 서울시립대로 46-1 전농동 근린생활시설	서울특별시 동대문구		1089638710					매출	1118926	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7010	축육(실수요)	백진아	1089638710	2025-07-24		15일단위 마감, 30일이내, 현금결제(영업)
C0000635	성원축산	기존		5440702943		최경덕	부산광역시 해운대구 마린시티1로 147 102호(우동, 우신골든스위트)	부산광역시 해운대구		1088563646					매출	1119057	1033	축산유통사업부	381	가공장영업팀	250010	선 효지	J7020	축육(가공장)	황기원	1088563646	2025-08-01	2025-08-19	선입금(영업)
C0000636	(주) 위너스푸드	기존		3518801661		이교련	충청북도 청주시 청원구 북이면 신대석성로 134	충청북도 청주시		1050424761					매출	1119058	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	박복희	1050424761	2025-08-01	2025-08-04	말일 마감, 15일이내, 현금결제(영업)
C0000637	(주) 지앤지홈푸드	기존		2048647595		박지윤	서울특별시 동대문구 장안벚꽃로 167 주상가동 제 111호(장안동)	서울특별시 동대문구		1088679876					매출	1119060	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	박지윤	1088679876	2025-08-01	2025-09-09	선입금(영업)
C0000638	(주) 해창트레이딩	기존		6038168036		백진욱	부산광역시 서구 원양로 105 1002호 (암남동)	부산광역시 서구		512482487					매출	1119116	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7010	축육(실수요)	해창트레이딩 사무실	512482487	2025-08-05	2025-08-07	10일단위 마감, 10일이내, 현금결제(영업)
C0000639	미트하우스	기존		6369200124		임시덕	충청북도 청주시 청원구 무심동로 598 1층 (우암동)	충청북도 청주시		1047142889					매출	1119138	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	임시덕	1047142889	2025-08-06	2025-08-08	말일 마감, 15일이내, 현금결제(영업)
C0000640	(주) 요나단푸드	기존		1368602989		손민오	경기도 양주시 천보산로 109-42 요나단푸드 (회암동)	경기도 양주시		1051803910					매출	1119157	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	손민오	1051803910	2025-08-07	2025-08-13	10일단위 마감, 10일이내, 현금결제(영업)
C0000641	농업회사법인 (주) 한샘종합식품	기존		4098198054		김원철	광주광역시 북구 연양로 82 (양산동)	광주광역시 북구		1092224040					매출	1119247	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7020	축육(가공장)	김승현	1092224040	2025-08-14	2025-09-19	15일단위 마감, 30일이내, 현금결제(영업)
C0000642	(주) 드림축산	기존		3058181566		명노신	대전광역시 유성구 노은동로 8 1층 111호(노은동, 신화상가)	대전광역시 유성구		1021203303					매출	1119297	1033	축산유통사업부	347	중부지점	240529	박 정우	J7020	축육(가공장)	명진아	1021203303	2025-08-21	2025-08-21	말일 마감, 15일이내, 현금결제(영업)
C0000643	푸드올 (주)	기존		3158802311		명노신	충청남도 공주시 반포면 송곡로 55-13	충청남도 공주시		1021203303					매출	1119318	1033	축산유통사업부	347	중부지점	240529	박 정우	J7020	축육(가공장)	명진아	1021203303	2025-08-22		말일 마감, 15일이내, 현금결제(영업)
C0000644	청주미트	기존		3479700888		이동희	충청북도 청주시 상당구 무농정로31번길 1 1층(용암동)	충청북도 청주시		010-5004-7458					매출	1119351	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	이동희	010-5004-7458	2025-08-25	2025-08-25	말일 마감, 15일이내, 현금결제(영업)
C0000645	농업회사법인 더한식품 (주)	기존		3078141181		명선화, 명노신	충청남도 공주시 반포면 송곡로 55-13 1층	충청남도 공주시		1021203303					매입매출	1119371	1033	축산유통사업부	347	중부지점	240529	박 정우	J7020	축육(가공장)	명진아	1021203303	2025-08-26	2025-08-27	말일 마감, 15일이내, 현금결제(영업)
C0000646	수향식품 (주)	기존		3018634974		허인수	충청북도 청주시 흥덕구 강내면 태성탑연로 144	충청북도 청주시		1058155581					매출	1119393	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7040	축육(FC)	허인수	1058155581	2025-08-28	2025-09-18	말일 마감, 15일이내, 현금결제(영업)
C0000647	(주) 성화식품	기존		8668701040		김경미	제주특별자치도 제주시 오등14길 119-7 성화식품 (오등동)	제주특별자치도 제주시		1044364638					매출	1119456	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	김경미	1044364638	2025-09-01		10일단위 마감, 10일이내, 현금결제(영업)
C0000648	(주) 참조은푸드	기존		5998702101		김태무	충청북도 청주시 청원구 충청대로 66-1 참조은유통 (내덕동)	충청북도 청주시		1064187411					매출	1119457	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	김태무	1064187411	2025-09-01	2025-09-02	10일단위 마감, 10일이내, 현금결제(영업)
C0000649	다성축산유통	기존		2992401323		노찬우외 1명	충청북도 청주시 상당구 교동로 163 1층 (용담동)	충청북도 청주시		010-4663-9224					매출	1119458	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	노찬우	010-4663-9224	2025-09-01	2025-09-03	말일 마감, 15일이내, 현금결제(영업)
C0000650	(주)허스델리	기존		3048124728		허성윤	충청남도 서천군 장항읍 장항산단23길 5 1층	충청남도 서천군		1026443567					매입매출	1119503	1033	축산유통사업부	381	가공장영업팀	250010	선 효지	J7020	축육(가공장)	박진홍	1026443567	2025-09-04	2025-09-09	상계
C0000651	(주)봉황엔터테이너	기존		2498601229		손덕영	경기도 광주시 오포안로 119-9 1층 (문형동)	경기도 광주시		1048107707					매출	1119540	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	손덕영	1048107707	2025-09-08	2025-09-10	10일단위 마감, 10일이내, 현금결제(영업)
C0000652	엘앤에스푸드(LNSFOOD)	기존		6641002892		이수연	경기도 부천시 원미구 부일로233번길 19 3층 303-2호 (상동)	경기도 부천시		1037339060					매출	1119559	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	이명일	1037339060	2025-09-09		10일단위 마감, 10일이내, 현금결제(영업)
